Vatten_ID,EU_CD,Station,Obspoint_ID,Longitude,Latitude,Date,Time,Institution,Depth,BenthicInvertebratesASPT,BenthicInvertebratesMILA,BenthicInvertebratesBQI
,,"Gransjön, Bjure","Gransjön, Bjure",,,2007-10-03,,SLU,0.6,5.714,77.98,
,,"Gransjön, Bjure","Gransjön, Bjure",,,2010-10-04,,SLU,0.7,6.4,68.123,
,,"Gransjön, Lyckan","Gransjön, Lyckan",,,2007-10-03,,SLU,0.6,5.929,80.544,
,,"Gransjön, Lyckan","Gransjön, Lyckan",,,2010-10-04,,SLU,0.6,6.562,71.097,
,,"Rinnen, Rennstad","Rinnen, Rennstad",,,2007-10-01,,SLU,0.4,6.55,59.68,
,,"Rinnen, Rennstad","Rinnen, Rennstad",,,2010-10-06,,SLU,0.4,6.1,80.179,
,,"Rinnen, Takene","Rinnen, Takene",,,2007-10-01,,SLU,0.4,6,80.327,
,,"Rinnen, Takene","Rinnen, Takene",,,2010-10-06,,SLU,0.4,5.85,58.826,
,,"Stor-Hässlingen, Titheden","Stor-Hässlingen, Titheden",,,2007-10-02,,SLU,0.5,6.882,62.725,
,,"Stor-Hässlingen, Titheden","Stor-Hässlingen, Titheden",,,2010-10-08,,SLU,0.5,6.353,71.571,
,,"Stor-Hässlingen, Titheden","Stor-Hässlingen, Titheden",,,2016-10-19,,SLU,0.5,6.1,69.483,
,,"Nedre Blomsjön, Blomsjön","Nedre Blomsjön, Blomsjön",,,2007-10-04,,SLU,0.4,5.267,94.571,
,,"Nedre Blomsjön, Blomsjön","Nedre Blomsjön, Blomsjön",,,2010-10-05,,SLU,0.4,5.579,88.362,
,,"Grundsjön, Grundhöjden","Grundsjön, Grundhöjden",,,2007-09-30,,SLU,0.5,6.083,54.636,
,,"Grundsjön, Grundhöjden","Grundsjön, Grundhöjden",,,2010-10-08,,SLU,0.5,6.3,71.132,
,,"Tvällen, Backarna","Tvällen, Backarna",,,2006-10-02,,SLU,0.3,5.8,75.164,
,,"Tvällen, Backarna","Tvällen, Backarna",,,2007-10-01,,SLU,0.3,5.938,63.792,
,,"Tvällen, Backarna","Tvällen, Backarna",,,2008-09-29,,SLU,0.3,5.688,61.441,
,,"Tvällen, Backarna","Tvällen, Backarna",,,2009-10-07,,SLU,0.3,6,55.987,
,,"Tvällen, Backarna","Tvällen, Backarna",,,2010-10-05,,SLU,0.4,6.312,52.369,
,,"Tvällen, Backarna","Tvällen, Backarna",,,2011-10-04,,SLU,0.4,6.438,38.705,
,,"Tvällen, Backarna","Tvällen, Backarna",,,2012-10-16,,SLU,0.4,6.2,38.662,
,,"Tvällen, Backarna","Tvällen, Backarna",,,2013-10-04,,SLU,0.4,6.25,58.528,
,,"Tvällen, Backarna","Tvällen, Backarna",,,2016-10-17,,SLU,0.4,6.053,59.359,
,,"Nedre Blomsjön, Norrnäs","Nedre Blomsjön, Norrnäs",,,2007-10-05,,SLU,0.4,5.688,80.437,
,,"Nedre Blomsjön, Norrnäs","Nedre Blomsjön, Norrnäs",,,2010-10-05,,SLU,0.4,5.312,79.615,
,,"Nyckelvattnet, Gåstjärn","Nyckelvattnet, Gåstjärn",,,2007-10-01,,SLU,0.5,5.462,58.853,
,,"Nyckelvattnet, Gåstjärn","Nyckelvattnet, Gåstjärn",,,2010-10-09,,SLU,0.5,6.364,63.517,
,,"Axlemossen, Änggårdsbergen","Axlemossen, Änggårdsbergen",,,2008-10-07,,SLU,0.4,5.417,65.511,
,,Hovåsmossen,Hovåsmossen,,,2008-10-08,,SLU,0.2,5.933,56.959,
,,"Damm vid Lilleby, Bäckedalen","Damm vid Lilleby, Bäckedalen",,,2008-10-09,,SLU,0.4,5.588,50.546,
,,"Holmdammen, Stora Holm","Holmdammen, Stora Holm",,,2008-10-08,,SLU,1,4.556,83.94,
,,"Klaremosse, Björlandavägen","Klaremosse, Björlandavägen",,,2008-10-08,,SLU,0.2,4.923,69.179,
,,Svankällan,Svankällan,,,2008-10-09,,SLU,0.4,5.6,46.649,
,,"Askekärret, Rödbo","Askekärret, Rödbo",,,2008-10-08,,SLU,0.9,4.812,87.36,
,,"Svartemosse, Säve","Svartemosse, Säve",,,2008-10-09,,SLU,0.3,5.944,27.306,
,,Gunnestorps mosse,Gunnestorps mosse,,,2008-10-08,,SLU,0.3,5.75,46.854,
,,"Svartemosse, Biskopsgården","Svartemosse, Biskopsgården",,,2008-10-08,,SLU,0.4,5.476,78.756,
,,Svarttjärn,Svarttjärn,,,2008-10-09,,SLU,0.4,5.118,42.892,
,,"Lilla Gömysten, Askim","Lilla Gömysten, Askim",,,2008-10-08,,SLU,0.4,5.316,72.44,
,,Store Damm,Store Damm,,,2007-10-17,,SLU,0.3,6,54.995,
,,"Sandören, Allamåla","Sandören, Allamåla",,,2007-10-19,,SLU,0.5,6,83.344,
,,Bodarpasjön,Bodarpasjön,,,2007-10-20,,SLU,0.5,5.545,94.274,
,,Hjärtasjön,Hjärtasjön,,,2007-10-18,,SLU,0.4,5,80.58,
,,Hjärtasjön,Hjärtasjön,,,2007-10-19,,SLU,0.4,5.062,82.659,
,,"Långsjön, Täcka udden","Långsjön, Täcka udden",,,2008-05-13,,SLU,0.4,5.652,97.259,
,,"Bysjön, östra stranden","Bysjön, östra stranden",,,2008-05-13,,SLU,0.5,5.087,90.158,
,,"Långsjön, Gruvstugan","Långsjön, Gruvstugan",,,2008-05-13,,SLU,0.4,5.048,96.141,
,,"Ullnasjön, Arninge","Ullnasjön, Arninge",,,2008-05-14,,SLU,0.2,4.529,93.782,
,,"Exarbysjön, NO om ön","Exarbysjön, NO om ön",,,2008-05-14,,SLU,0.3,5.316,93.264,
,,"Trehörningen, näsets SV strand","Trehörningen, näsets SV strand",,,2008-05-14,,SLU,0.4,5.65,96.365,
,,"Långsjön, Lambonäs","Långsjön, Lambonäs",,,2008-05-13,,SLU,0.4,5.81,93.937,
,,"Sillen, Ustalund","Sillen, Ustalund",,,2008-05-13,,SLU,0.4,5.423,87.831,
,,Vågsjöarna,Vågsjöarna,,,2008-10-22,,SLU,0.3,6.429,80.068,
,,Vågsjöarna,Vågsjöarna,,,2011-10-19,,SLU,0.3,6.167,74.359,
,,Vågsjöarna,Vågsjöarna,,,2014-10-05,,SLU,0.3,6.25,76.848,
,,Vågsjöarna,Vågsjöarna,,,2017-10-23,,SLU,0.4,6.467,70.869,
,,"Lakenesjön, Krakoudden","Lakenesjön, Krakoudden",,,2008-10-22,,SLU,0.7,5.929,86.442,
,,"Lakenesjön, Krakoudden","Lakenesjön, Krakoudden",,,2011-10-20,,SLU,0.7,6.25,81.956,
,,"Stor-En, Älvsätern","Stor-En, Älvsätern",,,2008-10-22,,SLU,0.3,6.222,51.472,
,,"Stor-En, Älvsätern","Stor-En, Älvsätern",,,2011-10-19,,SLU,0.3,5.933,62.498,
,,"Stor-En, Älvsätern","Stor-En, Älvsätern",,,2014-10-05,,SLU,0.4,6.071,62.526,
,,"Stor-En, Älvsätern","Stor-En, Älvsätern",,,2017-10-23,,SLU,0.4,6.333,69.011,
,,"Tannsjön, Vernet","Tannsjön, Vernet",,,2008-10-01,,SLU,0.6,5.182,74.595,
,,"Tannsjön, Vernet","Tannsjön, Vernet",,,2011-10-05,,SLU,0.6,5.4,65.021,
,,"Ränken, Sandsgården","Ränken, Sandsgården",,,2008-09-30,,SLU,0.2,5.923,78.846,
,,"Ränken, Sandsgården","Ränken, Sandsgården",,,2011-10-06,,SLU,0.2,6.111,80.391,
,,"Ränken, Svenkerud","Ränken, Svenkerud",,,2008-09-30,,SLU,0.5,6,83.111,
,,"Ränken, Svenkerud","Ränken, Svenkerud",,,2011-10-06,,SLU,0.5,6.2,83.939,
,,"Ränken, Ö Brevik","Ränken, Ö Brevik",,,2008-10-02,,SLU,0.3,5.944,84.867,
,,"Ränken, Ö Brevik","Ränken, Ö Brevik",,,2011-10-06,,SLU,0.3,6.294,69.098,
,,"Nedre Lersjön, Snickartorpet","Nedre Lersjön, Snickartorpet",,,2008-10-01,,SLU,0.2,6.143,70.01,
,,"Nedre Lersjön, Snickartorpet","Nedre Lersjön, Snickartorpet",,,2011-10-05,,SLU,0.2,6.083,77.408,
,,"Gunnern, Gunnarskog","Gunnern, Gunnarskog",,,2008-09-30,,SLU,0.4,5.55,84.251,
,,"Gunnern, Gunnarskog","Gunnern, Gunnarskog",,,2011-10-04,,SLU,0.4,5.765,86.057,
,,"Gunnern, Nolasjön","Gunnern, Nolasjön",,,2008-09-30,,SLU,0.2,6.412,76.005,
,,"Gunnern, Nolasjön","Gunnern, Nolasjön",,,2011-10-04,,SLU,0.2,6.429,75.672,
,,"Norra Örsjön, Lindehögden","Norra Örsjön, Lindehögden",,,2008-10-03,,SLU,0.2,5.95,77.695,
,,"Norra Örsjön, Lindehögden","Norra Örsjön, Lindehögden",,,2014-10-07,,SLU,0.2,5.688,95.47,
,,"Norra Örsjön, Lindehögden","Norra Örsjön, Lindehögden",,,2017-10-24,,SLU,0.3,6.217,84.409,
,,"Östen, Rösanäset","Östen, Rösanäset",,,2008-10-02,,SLU,0.2,6.278,66.316,
,,"Östen, Rösanäset","Östen, Rösanäset",,,2011-10-19,,SLU,0.2,5.615,76.283,
,,"Racken, Nordtomten","Racken, Nordtomten",,,2008-09-30,,SLU,0.3,6.368,92.174,
,,"Racken, Perserud","Racken, Perserud",,,2008-09-30,,SLU,0.3,6.167,78.763,
,,"Racken, Perserud","Racken, Perserud",,,2011-10-05,,SLU,0.3,5.5,95.076,
,,"Racken, Sal","Racken, Sal",,,2008-09-30,,SLU,0.2,5.562,96.92,
,,"Racken, Sal","Racken, Sal",,,2011-10-05,,SLU,0.2,5.917,78.414,
,,"Östen, Svartnäs","Östen, Svartnäs",,,2008-10-02,,SLU,0.3,5.923,49.859,
,,"Östen, Svartnäs","Östen, Svartnäs",,,2011-10-19,,SLU,0.3,6.077,56.155,
,,"Björklången, N. Björklångsberg","Björklången, N. Björklångsberg",,,2008-10-23,,SLU,0.7,6.333,53.635,
,,"Björklången, N. Björklångsberg","Björklången, N. Björklångsberg",,,2011-10-20,,SLU,0.7,6,61.806,
,,"Björklången, N. Björklångsberg","Björklången, N. Björklångsberg",,,2014-10-05,,SLU,0.7,6.375,79.973,
,,"Björklången, N. Björklångsberg","Björklången, N. Björklångsberg",,,2017-10-18,,SLU,0.7,6.167,42.181,
,,Älgsjön,Älgsjön,,,2008-10-23,,SLU,0.5,6.538,53.181,
,,Älgsjön,Älgsjön,,,2011-10-20,,SLU,0.5,6.667,55.035,
,,"Anten, litoral","Anten, litoral",,,2008-10-01,,SLU,0.3,5.722,89.228,
,,"Vidöstern, Vidöstern söder","Vidöstern, Vidöstern söder",,,2007-11-13,,SLU,0.3,5.842,74.705,
,,"Eckern, Sjöhult","Eckern, Sjöhult",,,2007-11-08,,SLU,0.4,6.25,74.113,
,,"Flaten, campingen","Flaten, campingen",,,2007-11-09,,SLU,0.1,5.944,67.235,
,,"Flåren, Sjötorp","Flåren, Sjötorp",,,2007-11-13,,SLU,0.4,6.292,82.243,
,,"Hindsen, Näsudden","Hindsen, Näsudden",,,2007-11-09,,SLU,0.3,5.842,91.402,
,,"Stensjön, Öggestorp","Stensjön, Öggestorp",,,2008-09-29,,SLU,0.15,5.286,86.789,
,,"Stensjön, Öggestorp","Stensjön, Öggestorp",,,2011-10-17,,SLU,0.15,4.812,68.412,
,,"Stora Nätaren, Karsäng","Stora Nätaren, Karsäng",,,2008-09-29,,SLU,0.3,5.421,97.357,
,,"Stora Nätaren, Karsäng","Stora Nätaren, Karsäng",,,2011-10-17,,SLU,0.3,5.333,85.536,
,,"Mjörn, litoral","Mjörn, litoral",,,2008-10-30,,SLU,0.8,6.1,73.58,
,,Mörhultssjön,Mörhultssjön,,,2012-05-04,,SLU,0.4,4.846,28.497,
,,Mörhultssjön,Mörhultssjön,,,2013-04-29,,SLU,0.3,5.091,39.404,
,,Acksjön,Acksjön,,,2011-10-21,,SLU,0.6,5.571,79.765,
,,"Mycklaflon, Gunnarp","Mycklaflon, Gunnarp",,,2011-10-19,,SLU,0.3,6,78.44,
,,"Saljen, Bodaryd","Saljen, Bodaryd",,,2011-10-18,,SLU,0.4,5.938,85.405,
,,"Storesjön, Solhem","Storesjön, Solhem",,,2011-10-17,,SLU,0.4,6.036,83.276,
,,"Virserumssjön, Ekhagen","Virserumssjön, Ekhagen",,,2011-10-18,,SLU,0.5,6.35,68.926,
WA69603689,SE661952-150127,"Långsvan, litoral","Långsvan, litoral",,,2012-10-10,,SLU,0.4,5.905,90.503,
WA69603689,SE661952-150127,"Långsvan, litoral","Långsvan, litoral",,,2015-10-13,,SLU,0.4,5.929,71.35,
WA24815652,SE664514-147072,"Långvattnet, litoral","Långvattnet, litoral",,,2012-10-10,,SLU,0.5,6.318,47.791,
WA24815652,SE664514-147072,"Långvattnet, litoral","Långvattnet, litoral",,,2015-10-13,,SLU,0.4,6.056,65.243,
WA19894302,SE662857-149111,"Nedre Vättern, litoral","Nedre Vättern, litoral",,,2012-10-10,,SLU,0.5,5.8,93.605,
WA19894302,SE662857-149111,"Nedre Vättern, litoral","Nedre Vättern, litoral",,,2015-10-13,,SLU,0.5,6.643,65.092,
WA53229609,SE663810-147115,"Stora Kloten, litoral","Stora Kloten, litoral",,,2012-10-10,,SLU,0.5,6.357,56.14,
WA53229609,SE663810-147115,"Stora Kloten, litoral","Stora Kloten, litoral",,,2015-10-13,,SLU,0.6,6.062,65.432,
,SE668141-145412,"Bysjön, Litoral","Bysjön, Litoral",,,2011-09-28,,SLU,0.4,5.786,56.095,
,SE668141-145412,"Bysjön, Litoral","Bysjön, Litoral",,,2012-09-25,,SLU,0.4,5.846,59.13,
,SE668141-145412,"Bysjön, Litoral","Bysjön, Litoral",,,2013-10-23,,SLU,0.3,5.867,68.792,
,SE668141-145412,"Bysjön, Litoral","Bysjön, Litoral",,,2014-10-22,,SLU,0.4,6,73.715,
,SE668141-145412,"Bysjön, Litoral","Bysjön, Litoral",,,2015-10-14,,SLU,0.3,5.846,65.912,
,SE668141-145412,"Bysjön, Litoral","Bysjön, Litoral",,,2016-10-18,,SLU,0.4,6.538,56.04,
,SE668141-145412,"Bysjön, Litoral","Bysjön, Litoral",,,2017-10-19,,SLU,0.4,5.846,51.418,
,SE666577-146685,"Haggen, Litoral","Haggen, Litoral",,,2011-10-04,,SLU,0.3,6.286,69.206,
,SE666577-146685,"Haggen, Litoral","Haggen, Litoral",,,2012-09-26,,SLU,0.3,6.2,52.345,
,SE666577-146685,"Haggen, Litoral","Haggen, Litoral",,,2013-10-24,,SLU,0.4,5.5,74.961,
,SE666577-146685,"Haggen, Litoral","Haggen, Litoral",,,2014-10-23,,SLU,0.4,6.8,55.507,
,SE666577-146685,"Haggen, Litoral","Haggen, Litoral",,,2015-10-14,,SLU,0.5,5.5,63.396,
,SE666577-146685,"Haggen, Litoral","Haggen, Litoral",,,2016-10-19,,SLU,0.2,6.421,81.562,
,SE666577-146685,"Haggen, Litoral","Haggen, Litoral",,,2017-11-21,,SLU,0.4,6.25,63.251,
,SE664336-150902,"Åmänningen, Litoral","Åmänningen, Litoral",,,2011-09-29,,SLU,0.5,5.864,87.303,
,SE664336-150902,"Åmänningen, Litoral","Åmänningen, Litoral",,,2012-11-05,,SLU,0.5,6.056,66.476,
,SE664336-150902,"Åmänningen, Litoral","Åmänningen, Litoral",,,2013-10-22,,SLU,0.4,6.167,92.03,
,SE664336-150902,"Åmänningen, Litoral","Åmänningen, Litoral",,,2014-11-06,,SLU,0.3,6.294,69.118,
,SE664336-150902,"Åmänningen, Litoral","Åmänningen, Litoral",,,2015-10-21,,SLU,0.25,5.5,79.166,
,SE664336-150902,"Åmänningen, Litoral","Åmänningen, Litoral",,,2016-10-20,,SLU,0.25,6.278,90.869,
,SE664336-150902,"Åmänningen, Litoral","Åmänningen, Litoral",,,2017-11-22,,SLU,0.3,6.053,89.973,
,SE667073-145408,"Saxen, litoral","Saxen, litoral",,,2011-09-28,,SLU,0.5,6.2,59.911,
,SE667073-145408,"Saxen, litoral","Saxen, litoral",,,2012-09-25,,SLU,0.5,5.842,53.891,
,SE667073-145408,"Saxen, litoral","Saxen, litoral",,,2013-10-24,,SLU,0.3,6.231,38.732,
,SE667073-145408,"Saxen, litoral","Saxen, litoral",,,2014-10-22,,SLU,0.4,6.8,34.01,
,SE667073-145408,"Saxen, litoral","Saxen, litoral",,,2015-10-14,,SLU,0.3,6.786,47.006,
,SE667073-145408,"Saxen, litoral","Saxen, litoral",,,2016-10-19,,SLU,0.3,6.529,60.537,
,SE667073-145408,"Saxen, litoral","Saxen, litoral",,,2017-10-19,,SLU,0.4,6.692,35.779,
,SE667479-145368,"Väsman, litoral","Väsman, litoral",,,2011-10-05,,SLU,0.3,6,83.727,
,SE667479-145368,"Väsman, litoral","Väsman, litoral",,,2012-09-25,,SLU,0.3,5.944,81.242,
,SE667479-145368,"Väsman, litoral","Väsman, litoral",,,2013-10-23,,SLU,0.4,6.267,86.738,
,SE667479-145368,"Väsman, litoral","Väsman, litoral",,,2014-10-22,,SLU,0.6,6.071,89.643,
,SE667479-145368,"Väsman, litoral","Väsman, litoral",,,2015-10-14,,SLU,0.5,6.444,83.975,
,SE667479-145368,"Väsman, litoral","Väsman, litoral",,,2016-10-19,,SLU,0.4,6.667,87.727,
,SE667479-145368,"Väsman, litoral","Väsman, litoral",,,2017-10-19,,SLU,0.35,6.235,79.363,
,SE667099-146805,"Övre Hillen, litoral","Övre Hillen, litoral",,,2011-10-04,,SLU,0.5,6.263,83.188,
,SE667099-146805,"Övre Hillen, litoral","Övre Hillen, litoral",,,2012-09-25,,SLU,0.5,6,54.873,
,SE667099-146805,"Övre Hillen, litoral","Övre Hillen, litoral",,,2013-10-23,,SLU,0.5,6.4,89.811,
,SE667099-146805,"Övre Hillen, litoral","Övre Hillen, litoral",,,2013-10-23,,SLU,6.5,,,3
,SE667099-146805,"Övre Hillen, litoral","Övre Hillen, litoral",,,2014-10-23,,SLU,0.5,5.733,61.158,
,SE667099-146805,"Övre Hillen, litoral","Övre Hillen, litoral",,,2014-10-23,,SLU,5.1,,,3.012
,SE667099-146805,"Övre Hillen, litoral","Övre Hillen, litoral",,,2015-10-15,,SLU,0.4,6.158,73.264,
,SE667099-146805,"Övre Hillen, litoral","Övre Hillen, litoral",,,2015-10-15,,SLU,5.1,,,3.056
,SE667099-146805,"Övre Hillen, litoral","Övre Hillen, litoral",,,2016-10-18,,SLU,0.5,5.778,81.645,
,SE667099-146805,"Övre Hillen, litoral","Övre Hillen, litoral",,,2016-10-18,,SLU,4.2,,,3
,SE667099-146805,"Övre Hillen, litoral","Övre Hillen, litoral",,,2017-11-21,,SLU,0.4,6.438,72.287,
,SE666475-148437,"Norra Barken, Litoral","Norra Barken, Litoral",,,2011-09-22,,SLU,0.3,6.333,84.697,
,SE666475-148437,"Norra Barken, Litoral","Norra Barken, Litoral",,,2012-09-26,,SLU,0.3,6.067,71.402,
,SE666475-148437,"Norra Barken, Litoral","Norra Barken, Litoral",,,2013-10-24,,SLU,0.3,6.429,74.143,
,SE666475-148437,"Norra Barken, Litoral","Norra Barken, Litoral",,,2014-10-23,,SLU,0.4,6.059,77.081,
,SE666475-148437,"Norra Barken, Litoral","Norra Barken, Litoral",,,2015-10-15,,SLU,0.25,6.067,80.725,
,SE666475-148437,"Norra Barken, Litoral","Norra Barken, Litoral",,,2016-10-19,,SLU,0.4,6.438,84.431,
,SE666475-148437,"Norra Barken, Litoral","Norra Barken, Litoral",,,2017-11-22,,SLU,0.4,6.25,77.647,
,SE665367-149192,"Södra Barken, litoral","Södra Barken, litoral",,,2011-10-05,,SLU,0.4,6.143,94.956,
,SE665367-149192,"Södra Barken, litoral","Södra Barken, litoral",,,2012-09-26,,SLU,0.4,6.3,95.343,
,SE665367-149192,"Södra Barken, litoral","Södra Barken, litoral",,,2013-10-23,,SLU,0.4,6.533,83.632,
,SE665367-149192,"Södra Barken, litoral","Södra Barken, litoral",,,2014-11-05,,SLU,0.4,6.429,80.153,
,SE665367-149192,"Södra Barken, litoral","Södra Barken, litoral",,,2015-10-21,,SLU,0.5,5.6,89.139,
,SE665367-149192,"Södra Barken, litoral","Södra Barken, litoral",,,2016-10-19,,SLU,0.4,6.375,71.874,
,SE665367-149192,"Södra Barken, litoral","Södra Barken, litoral",,,2017-11-22,,SLU,0.4,5.867,87.571,
,SE664941-150239,"Stora Aspen, litoral","Stora Aspen, litoral",,,2011-09-29,,SLU,0.5,5.7,94.206,
,SE664941-150239,"Stora Aspen, litoral","Stora Aspen, litoral",,,2012-09-26,,SLU,0.5,5.864,93.125,
,SE664941-150239,"Stora Aspen, litoral","Stora Aspen, litoral",,,2013-10-22,,SLU,0.4,6.235,92.806,
,SE664941-150239,"Stora Aspen, litoral","Stora Aspen, litoral",,,2014-11-05,,SLU,0.4,5.867,91.713,
,SE664941-150239,"Stora Aspen, litoral","Stora Aspen, litoral",,,2015-10-21,,SLU,0.25,5.562,87.513,
,SE664941-150239,"Stora Aspen, litoral","Stora Aspen, litoral",,,2016-10-20,,SLU,0.3,5.643,96.229,
,SE664941-150239,"Stora Aspen, litoral","Stora Aspen, litoral",,,2017-12-05,,SLU,0.4,5.625,86.614,
,SE661981-152153,"Östersjön, litoral","Östersjön, litoral",,,2011-11-07,,SLU,0.4,5.88,99.137,
,SE661981-152153,"Östersjön, litoral","Östersjön, litoral",,,2012-11-05,,SLU,0.4,5.4,97.992,
,SE661981-152153,"Östersjön, litoral","Östersjön, litoral",,,2013-10-22,,SLU,0.5,5.941,88.056,
,SE661981-152153,"Östersjön, litoral","Östersjön, litoral",,,2014-11-06,,SLU,0.6,5.429,82.8,
,SE661981-152153,"Östersjön, litoral","Östersjön, litoral",,,2015-10-22,,SLU,0.4,5.643,90.278,
,SE661981-152153,"Östersjön, litoral","Östersjön, litoral",,,2016-10-25,,SLU,0.7,5.632,94.29,
,SE661981-152153,"Östersjön, litoral","Östersjön, litoral",,,2017-11-01,,SLU,0.4,5.417,97.661,
,,Ältasjön,Ältasjön,,,2011-10-06,,SLU,4.8,,,1
,,Söderbysjön,Söderbysjön,,,2011-10-06,,SLU,4.8,,,0
,,Källtorpssjön,Källtorpssjön,,,2011-10-06,,SLU,6.5,,,1
,,Halmsjön,Halmsjön,,,2012-10-23,,SLU,5.5,,,3
,,Lillsjön,Lillsjön,,,2009-10-15,,SLU,8.5,,,1
,,Lejondalssjön,Lejondalssjön,,,2009-10-15,,SLU,13.5,,,1
,,Lejondalssjön,Lejondalssjön,,,2009-10-15,,SLU,11.5,,,1
,,Lejondalssjön,Lejondalssjön,,,2009-10-15,,SLU,8.5,,,1
,,Örnässjön,Örnässjön,,,2009-10-15,,SLU,7,,,1
,,Mjölnarsjön,Mjölnarsjön,,,2008-11-11,,SLU,13,,,1
,,Drängsjön,Drängsjön,,,2008-11-11,,SLU,11,,,0
,,Skiren,Skiren,,,2008-11-11,,SLU,14,,,0
,,Kyrksjön,Kyrksjön,,,2008-11-11,,SLU,3,,,2
,,Ruggen,Ruggen,,,2008-11-11,,SLU,5,,,1
,,Skären,Skären,,,2008-11-11,,SLU,6,,,0
,,Mörtvättern,Mörtvättern,,,2008-11-11,,SLU,12,,,0
,,Rönningesjön,Rönningesjön,,,2007-11-12,,SLU,4.5,,,1.114
,,Rönningesjön,Rönningesjön,,,2007-11-12,,SLU,4,,,1.073
,,Rönningesjön,Rönningesjön,,,2007-11-12,,SLU,3.5,,,1.067
,,Västeråsfjärden,Västeråsfjärden,,,2010-11-01,,SLU,2.7,,,3
,,Västeråsfjärden,Västeråsfjärden,,,2011-10-14,,SLU,2.7,,,3
,,Västeråsfjärden,Västeråsfjärden,,,2012-10-08,,SLU,2.7,,,3
,,Västeråsfjärden,Västeråsfjärden,,,2010-11-01,,SLU,8.5,,,1.5
,,Västeråsfjärden,Västeråsfjärden,,,2011-10-14,,SLU,8.5,,,2
,,Västeråsfjärden,Västeråsfjärden,,,2012-10-08,,SLU,8.5,,,1.4
,,Västeråsfjärden,Västeråsfjärden,,,2010-11-01,,SLU,8.5,,,0
,,Västeråsfjärden,Västeråsfjärden,,,2011-10-14,,SLU,8.5,,,1
,,Västeråsfjärden,Västeråsfjärden,,,2012-10-08,,SLU,8.5,,,1.5
,,Västeråsfjärden,Västeråsfjärden,,,2010-11-01,,SLU,10,,,1.071
,,Västeråsfjärden,Västeråsfjärden,,,2011-10-14,,SLU,10,,,1.143
,,Västeråsfjärden,Västeråsfjärden,,,2012-10-08,,SLU,10,,,2.167
,,Västeråsfjärden,Västeråsfjärden,,,2010-11-01,,SLU,11.1,,,1.5
,,Västeråsfjärden,Västeråsfjärden,,,2011-10-14,,SLU,11.1,,,1.87
,,Västeråsfjärden,Västeråsfjärden,,,2012-10-08,,SLU,11.1,,,1.889
,,Västeråsfjärden,Västeråsfjärden,,,2010-11-01,,SLU,5,,,3
,,Västeråsfjärden,Västeråsfjärden,,,2011-10-14,,SLU,5,,,1.222
,,Västeråsfjärden,Västeråsfjärden,,,2012-10-08,,SLU,5,,,1.5
,,Västeråsfjärden,Västeråsfjärden,,,2010-11-01,,SLU,5.7,,,1.667
,,Västeråsfjärden,Västeråsfjärden,,,2011-10-14,,SLU,5.7,,,1.5
,,Västeråsfjärden,Västeråsfjärden,,,2012-10-08,,SLU,5.7,,,1.25
,,Västeråsfjärden,Västeråsfjärden,,,2010-11-01,,SLU,7.2,,,1
,,Västeråsfjärden,Västeråsfjärden,,,2011-10-14,,SLU,7.2,,,1.333
,,Västeråsfjärden,Västeråsfjärden,,,2012-10-08,,SLU,7.2,,,1.857
,,Västeråsfjärden,Västeråsfjärden,,,2010-11-01,,SLU,10,,,1.5
,,Västeråsfjärden,Västeråsfjärden,,,2011-10-14,,SLU,10,,,1.16
,,Västeråsfjärden,Västeråsfjärden,,,2012-10-08,,SLU,10,,,1.76
,,Västeråsfjärden,Västeråsfjärden,,,2010-11-01,,SLU,2.7,,,2.2
,,Västeråsfjärden,Västeråsfjärden,,,2011-10-14,,SLU,2.7,,,0
,,Västeråsfjärden,Västeråsfjärden,,,2012-10-08,,SLU,2.7,,,3
,,Västeråsfjärden,Västeråsfjärden,,,2010-11-01,,SLU,11.2,,,1.316
,,Västeråsfjärden,Västeråsfjärden,,,2011-10-14,,SLU,11.2,,,1.474
,,Västeråsfjärden,Västeråsfjärden,,,2012-10-08,,SLU,11.2,,,1
,,Västeråsfjärden,Västeråsfjärden,,,2010-11-01,,SLU,12,,,1.429
,,Västeråsfjärden,Västeråsfjärden,,,2011-10-14,,SLU,12,,,1.68
,,Västeråsfjärden,Västeråsfjärden,,,2012-10-08,,SLU,12,,,1
,,Västeråsfjärden,Västeråsfjärden,,,2010-11-01,,SLU,12.5,,,1.31
,,Västeråsfjärden,Västeråsfjärden,,,2011-10-14,,SLU,12.5,,,1.667
,,Västeråsfjärden,Västeråsfjärden,,,2012-10-08,,SLU,12.5,,,1
,,Västeråsfjärden,Västeråsfjärden,,,2010-11-01,,SLU,13,,,1.406
,,Västeråsfjärden,Västeråsfjärden,,,2011-10-14,,SLU,13,,,1.595
,,Västeråsfjärden,Västeråsfjärden,,,2012-10-08,,SLU,13,,,1.125
,,Västeråsfjärden,Västeråsfjärden,,,2010-11-01,,SLU,4.5,,,0
,,Västeråsfjärden,Västeråsfjärden,,,2011-10-14,,SLU,4.5,,,1
,,Västeråsfjärden,Västeråsfjärden,,,2012-10-08,,SLU,4.5,,,0
,,Västeråsfjärden,Västeråsfjärden,,,2010-11-01,,SLU,7.3,,,1
,,Västeråsfjärden,Västeråsfjärden,,,2011-10-14,,SLU,7.3,,,1.2
,,Västeråsfjärden,Västeråsfjärden,,,2012-10-08,,SLU,7.3,,,1
